endTime,artistName,trackName,msPlayed,spotify_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2023-12-03 10:29:00,Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),258813,01K4zKU104LyJ8gMb7227B,0.606,0.377,0.0,-9.455,1.0,0.0275,0.817,0.0,0.154,0.446,101.96,258813.0,4.0
2023-12-03 10:33:00,Taylor Swift,champagne problems,214058,0sY6ZUTh4yoctD8VIXz339,0.462,0.24,0.0,-12.077,1.0,0.0377,0.92,0.0,0.113,0.32,171.319,244000.0,4.0
2023-12-03 10:36:00,Prateek Kuhad,Into the Night,183228,25VBJM8MADuhjaHRnqFrvV,0.847,0.489,10.0,-7.926,1.0,0.0868,0.494,0.0,0.071,0.839,120.018,183228.0,4.0
2023-12-03 10:39:00,Ashe,Moral of the Story (feat. Niall Horan) - Bonus Track,198515,5v6qYImm5k36GHlFxdEZyv,0.579,0.37,10.0,-8.9,1.0,0.0383,0.496,0.0,0.221,0.216,119.799,198515.0,4.0
2023-12-03 10:42:00,Alessia Cara,Growing Pains,193626,2N6bB5ck67CNILInUX1Ctw,0.353,0.753,1.0,-6.277,0.0,0.74,0.0833,0.0,0.383,0.432,191.142,193627.0,4.0
2023-12-03 10:55:00,fun.,We Are Young (feat. Janelle Monáe),89788,7a86XRg84qjasly9f6bPSD,0.378,0.638,10.0,-5.576,1.0,0.075,0.02,7.66e-05,0.0849,0.735,184.086,250627.0,4.0
2023-12-04 09:47:00,Taylor Swift,Lover,221306,1dGr1c8CrMLDpV6mPbImSI,0.359,0.543,7.0,-7.582,1.0,0.0919,0.492,1.58e-05,0.118,0.453,68.534,221307.0,4.0
2023-12-04 09:49:00,Olivia Rodrigo,traitor,118772,5CZ40GBx1sQ9agT82CLQCT,0.38,0.339,3.0,-7.885,1.0,0.0338,0.691,0.0,0.12,0.0849,100.607,229227.0,4.0
2023-12-04 09:52:00,Alec Benjamin,Let Me Down Slowly,169353,2qxmye6gAegTMjLKEBoR3d,0.652,0.557,1.0,-5.714,0.0,0.0318,0.74,0.0,0.124,0.483,150.073,169354.0,4.0
2023-12-07 07:09:00,Prateek Kuhad,Co2,35920,3hB9lDLyAClYVZivMMl20N,0.533,0.678,1.0,-5.244,1.0,0.0256,0.663,0.0,0.145,0.683,80.96,163653.0,4.0
2023-12-07 08:16:00,Prateek Kuhad,Co2,328382,3hB9lDLyAClYVZivMMl20N,0.533,0.678,1.0,-5.244,1.0,0.0256,0.663,0.0,0.145,0.683,80.96,163653.0,4.0
2023-12-07 14:16:00,Prateek Kuhad,Co2,163653,3hB9lDLyAClYVZivMMl20N,0.533,0.678,1.0,-5.244,1.0,0.0256,0.663,0.0,0.145,0.683,80.96,163653.0,4.0
2023-12-07 14:19:00,Anuv Jain,Alag Aasmaan,178651,3bQsp4Vr9Rg4fNCx6HPOgX,0.699,0.299,6.0,-12.599,1.0,0.0403,0.869,0.0,0.0724,0.459,118.968,212750.0,4.0
2023-12-07 14:22:00,Prateek Kuhad,Kasoor,197549,08kTa3SL9sV6Iy8KLKtGql,0.558,0.497,8.0,-7.175,1.0,0.0256,0.0285,5.36e-06,0.0799,0.444,107.047,197549.0,4.0
2023-12-07 14:25:00,Zaeden,tere bina,157245,6N5WkgPIDoTdbCXyyIIKAv,0.889,0.341,7.0,-7.909,1.0,0.0424,0.117,3.7e-06,0.0734,0.942,118.003,157246.0,4.0
2023-12-08 14:06:00,King,Maan Meri Jaan,194653,1418IuVKQPTYqt7QNJ9RXN,0.698,0.505,6.0,-8.242,0.0,0.0356,0.354,0.0,0.0995,0.396,95.868,194654.0,4.0
2023-12-08 14:07:00,Kaifi Khalil,Kahani Suno 2.0,51766,4VsP4Dm8gsibRxB5I2hEkw,0.577,0.379,11.0,-13.235,1.0,0.0374,0.909,0.000586,0.0986,0.26,139.585,173638.0,3.0
2023-12-08 14:10:00,Sachet Tandon,Malang Sajna,161041,73K33p4Vyz9koXGqmL5eFs,0.739,0.716,10.0,-4.964,1.0,0.037,0.232,0.0,0.33,0.871,113.943,160194.0,4.0
2023-12-08 14:13:00,Shubh,Cheques,183756,4eBvRhTJ2AcxCsbfTUjoRp,0.742,0.627,4.0,-8.939,0.0,0.0533,0.262,1.23e-05,0.269,0.356,89.998,183757.0,4.0
2023-12-08 14:14:00,Jasleen Royal,Heeriye (feat. Arijit Singh),84034,5PUXKVVVQ74C3gl5vKy9Li,0.728,0.494,6.0,-9.628,0.0,0.0256,0.516,0.00384,0.0759,0.558,105.007,194857.0,4.0
2023-12-08 14:18:00,Anirudh Ravichander,Chaleya,200373,3xMHXmedL5Rvfxmiar9Ryv,0.575,0.845,0.0,-5.28,1.0,0.0852,0.393,0.0107,0.131,0.439,95.047,200374.0,4.0
2023-12-08 14:23:00,Sachin-Jigar,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",266075,7Ky9U9iHjGBiRax3joCRDS,0.556,0.552,4.0,-5.875,1.0,0.0373,0.531,0.0,0.121,0.531,100.051,266075.0,4.0
2023-12-08 14:29:00,Chani Nattan,Daku,36480,3wz2vWhYnnBoFmgMkqtzLy,0.847,0.558,8.0,-5.855,0.0,0.0663,0.325,0.0,0.135,0.495,98.062,131078.0,4.0
2023-12-08 14:29:00,Alka Yagnik,Agar Tum Saath Ho,341054,3hkC9EHFZNQPXrtl8WPHnX,0.562,0.519,3.0,-8.744,1.0,0.0326,0.557,0.000268,0.172,0.415,122.925,341055.0,4.0
2023-12-08 14:32:00,Vishal-Shekhar,Jhoome Jo Pathaan,133420,6FAYpZ4jve8vpvTwUvjK6H,0.817,0.738,7.0,-7.639,1.0,0.0748,0.0964,0.0,0.331,0.616,104.964,208164.0,4.0
2023-12-08 14:36:00,King,Tu Aake Dekhle,270000,5BKKKNwrebowaMoUdBaNby,0.72,0.681,11.0,-8.042,1.0,0.0941,0.375,0.0,0.17,0.13,95.949,270000.0,4.0
2023-12-08 14:37:00,Sharn,Mi Amor,34545,24MMjyA3NLqCsDJfsn51eg,0.637,0.703,4.0,-5.297,0.0,0.0789,0.53,4.23e-06,0.11,0.553,81.99,203049.0,4.0
2023-12-08 14:41:00,Vishal-Shekhar,"Besharam Rang (From ""Pathaan"")",258473,0CtZpaOhtzvLV3FfcsVpQo,0.773,0.795,8.0,-5.537,0.0,0.0412,0.0587,0.00237,0.154,0.649,115.997,258474.0,4.0
2023-12-08 14:44:00,Sachin-Jigar,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",189136,75DRLUnnltzSyuTJ7onxmW,0.762,0.717,7.0,-8.316,0.0,0.0372,0.315,1.87e-05,0.0914,0.958,109.996,189136.0,4.0
2023-12-08 14:50:00,Pritam,"O Bedardeya (From ""Tu Jhoothi Main Makkaar"")",313051,0czcoKJbJt08NqKrvSbbz7,0.582,0.418,7.0,-8.701,1.0,0.0288,0.794,0.0,0.109,0.243,112.909,313051.0,4.0
2023-12-08 15:01:00,Pritam,Tere Pyaar Mein,91138,2ZD4aIEepqZsdxPxLSuUhm,0.679,0.748,9.0,-5.487,0.0,0.054,0.111,0.0,0.183,0.406,118.945,265108.0,4.0
2023-12-08 16:37:00,Pritam,Tere Pyaar Mein,175235,2ZD4aIEepqZsdxPxLSuUhm,0.679,0.748,9.0,-5.487,0.0,0.054,0.111,0.0,0.183,0.406,118.945,265108.0,4.0
2023-12-08 16:39:00,Aditya A,Chaand Baaliyan,103264,0snQrp1VaY5Pj1YIHRJpRJ,0.729,0.396,0.0,-8.98,1.0,0.0359,0.796,0.0,0.104,0.886,97.281,103265.0,4.0
2023-12-08 16:40:00,Shubh,Baller,90588,42TMa2hgBNjte4uV7jNCnQ,0.711,0.702,5.0,-10.048,1.0,0.233,0.00487,0.0163,0.0932,0.674,180.219,148188.0,4.0
2023-12-08 16:44:00,Tanishk Bagchi,"Raataan Lambiyan (From ""Shershaah"")",230292,2rOnSn2piaqLAlYjtfUBlY,0.72,0.63,10.0,-5.549,1.0,0.0413,0.615,0.0,0.108,0.512,81.009,230292.0,4.0
2023-12-08 16:47:00,Riar Saab,Obsessed,190444,6Z4rRhYZVQsYKmrxD40tru,0.798,0.74,5.0,-4.099,0.0,0.0861,0.616,0.0,0.084,0.851,134.932,190444.0,4.0
2023-12-08 16:50:00,Darshan Raval,Mahiye Jinna Sohna,181250,0Jiaz0O4AqnJICa9PxHhaR,0.567,0.54,1.0,-5.754,1.0,0.0406,0.736,3.17e-05,0.164,0.331,92.027,181250.0,4.0
2023-12-08 16:51:00,Madhur Sharma,Kali Kali Zulfon Ke (Lo-Fi),36057,3mUkVsovIuscQlSoMhmAZt,0.358,0.463,7.0,-7.075,1.0,0.0375,0.816,0.0,0.155,0.15,152.353,77253.0,3.0
2023-12-08 16:55:00,Jasleen Royal,"Ranjha (From ""Shershaah"")",228855,72zHuDxFQTjbL51qJQSA7j,0.603,0.573,1.0,-5.843,1.0,0.0502,0.478,0.0,0.0971,0.236,82.941,228855.0,4.0
2023-12-08 16:56:00,Laddi Chahal,Rubicon Drill,100613,03yKEFruN3BS2coglBtt2N,0.868,0.745,11.0,-5.82,0.0,0.268,0.187,0.000342,0.431,0.762,139.9,188571.0,4.0
2023-12-08 17:07:00,Anuv Jain,Baarishein,207312,3WLJ7D5kh44K5eJ1NqZQ6W,0.476,0.124,2.0,-9.463,1.0,0.0443,0.927,0.0,0.0972,0.19,94.299,207312.0,4.0
2023-12-08 17:11:00,Sachin-Jigar,Apna Bana Le,261702,5bQ6oDLqvw8tywmnSmwEyL,0.586,0.562,9.0,-7.399,1.0,0.0267,0.803,5.52e-06,0.063,0.436,93.982,261702.0,4.0
2023-12-08 17:17:00,Pritam,"Tere Hawaale (From ""Laal Singh Chaddha"")",346290,4blqlsA1uf2d2I40E90EUC,0.589,0.522,9.0,-10.649,1.0,0.0391,0.642,2.74e-05,0.0992,0.31,109.094,346291.0,4.0
2023-12-08 17:21:00,Pritam,"Pyaar Hota Kayi Baar Hai (From ""Tu Jhoothi Main Makkaar"")",216270,2vPrBucKCfKmafHhSfJ2pt,0.772,0.767,0.0,-4.792,1.0,0.0381,0.138,0.0,0.557,0.866,122.024,216271.0,4.0
2023-12-08 17:25:00,The Weeknd,Starboy,230453,7MXVkk9YMctZqd1Srtv4MB,0.679,0.587,7.0,-7.015,1.0,0.276,0.141,6.35e-06,0.137,0.486,186.003,230453.0,4.0
2023-12-08 17:37:00,Arijit Singh,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",134014,2Fv2injs4qAm8mJBGaxVKU,0.427,0.396,11.0,-7.556,1.0,0.0366,0.736,0.0,0.11,0.306,70.368,284780.0,4.0
2023-12-08 17:41:00,Rema,Calm Down (with Selena Gomez),239317,0WtM2NBVQNNJLh6scP13H8,0.801,0.806,11.0,-5.206,1.0,0.0381,0.382,0.000669,0.114,0.802,106.999,239318.0,4.0
2023-12-08 17:44:00,Yohani,"Manike (From ""Thank God"")",197473,0zlGnseLGzRIBA0TJcb3Bo,0.551,0.578,1.0,-7.005,0.0,0.0732,0.522,0.0,0.073,0.509,106.772,197474.0,4.0
2023-12-08 17:46:00,Sidhu Moose Wala,295,132180,5W7DOVGQLTigu09afW7QMT,0.557,0.794,11.0,-5.698,0.0,0.2,0.179,0.0,0.106,0.432,91.366,270000.0,4.0
2023-12-08 17:50:00,Vishal Mishra,"Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")",223390,0645eBDehHcqfiF15hscQV,0.578,0.444,8.0,-11.447,0.0,0.0644,0.44,0.0,0.146,0.36,76.032,223390.0,4.0
2023-12-08 18:00:00,AP Dhillon,With You,154554,0xIuPDzJSnJywALez8dwKR,0.78,0.744,2.0,-4.773,1.0,0.0298,0.161,0.0011,0.201,0.925,116.978,154554.0,4.0
2023-12-08 18:04:00,Anuv Jain,Baarishein,207312,3WLJ7D5kh44K5eJ1NqZQ6W,0.476,0.124,2.0,-9.463,1.0,0.0443,0.927,0.0,0.0972,0.19,94.299,207312.0,4.0
2023-12-08 18:16:00,Rovalio,Iraaday,122233,6qrifdo7QINdPQr80IelGi,0.737,0.458,6.0,-5.805,1.0,0.0317,0.601,6.98e-06,0.138,0.456,89.993,133306.0,4.0
2023-12-08 18:25:00,Vishal-Shekhar,Nashe Si Chadh Gayi,237875,0biCSADTAblvLTLtJz4pXO,0.799,0.784,4.0,-5.207,0.0,0.0519,0.11,2.84e-06,0.227,0.26,96.953,237876.0,4.0
2023-12-08 18:28:00,Pav Dharia,Na Ja,208000,32LKwbmh6yVsWoRRF8DIvf,0.772,0.649,2.0,-6.411,1.0,0.143,0.0724,0.0,0.0761,0.824,90.072,208000.0,4.0
2023-12-15 17:06:00,Anirudh Ravichander,Chaleya,195153,3xMHXmedL5Rvfxmiar9Ryv,0.575,0.845,0.0,-5.28,1.0,0.0852,0.393,0.0107,0.131,0.439,95.047,200374.0,4.0
2023-12-15 17:11:00,Arijit Singh,"Satranga (From ""ANIMAL"")",267601,3yHyiUDJdz02FZ6jfUbsmY,0.273,0.405,0.0,-5.81,1.0,0.0298,0.735,0.0,0.189,0.534,89.48,271169.0,3.0
2023-12-15 17:15:00,Pritam,"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")",246549,00ake6KfnzbZ2MaRLGqsyX,0.271,0.726,7.0,-6.504,1.0,0.0527,0.586,0.0,0.353,0.532,87.425,277500.0,4.0
2023-12-15 17:16:00,Varun Jain,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",89105,3UPesdwW261UnhOg03Coy7,0.733,0.402,7.0,-9.192,0.0,0.0313,0.52,0.0,0.105,0.792,107.089,55321.0,4.0
2023-12-15 17:20:00,Pritam,"What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")",209127,4QyX8CBSjcoq4iMZuvifyF,0.821,0.823,2.0,-5.455,1.0,0.1,0.235,0.0,0.207,0.479,107.953,213611.0,4.0
2023-12-15 17:23:00,Pritam,"Pyaar Hota Kayi Baar Hai (From ""Tu Jhoothi Main Makkaar"")",212694,2vPrBucKCfKmafHhSfJ2pt,0.772,0.767,0.0,-4.792,1.0,0.0381,0.138,0.0,0.557,0.866,122.024,216271.0,4.0
2023-12-15 17:27:00,Vishal-Shekhar,Jhoome Jo Pathaan,190722,6FAYpZ4jve8vpvTwUvjK6H,0.817,0.738,7.0,-7.639,1.0,0.0748,0.0964,0.0,0.331,0.616,104.964,208164.0,4.0
2023-12-15 17:30:00,Prem & Hardeep,Kala Chashma,180395,6mdLX10dvBb7rGYbMXpKzz,0.801,0.856,0.0,-4.233,1.0,0.065,0.0984,7.24e-05,0.228,0.919,106.029,187006.0,4.0
2023-12-15 17:34:00,Arijit Singh,Sooraj Dooba Hain,241133,48pyUxg9RYuwie5M9R7qRn,0.616,0.75,2.0,-4.629,1.0,0.0594,0.172,0.0,0.137,0.434,128.051,264854.0,4.0
2023-12-15 17:38:00,Vishal-Shekhar,"Ghungroo (From ""War"")",281676,0WdbnNKO0Jt4BZACSDQh44,0.695,0.727,6.0,-6.274,0.0,0.0323,0.0744,0.000175,0.533,0.864,118.034,302935.0,4.0
2023-12-15 17:41:00,Pritam,"Leke Prabhu Ka Naam (From ""Tiger 3"")",178357,66v97IvccVkHt40FIOq1LH,0.715,0.887,4.0,-7.103,1.0,0.0542,0.299,3.94e-06,0.289,0.909,115.982,215388.0,4.0
2023-12-15 17:48:00,Pritam,"Kesariya (From ""Brahmastra"")",263091,6VBhH7CyP56BXjp8VsDFPZ,0.577,0.574,0.0,-6.525,1.0,0.0278,0.572,0.0,0.1,0.436,94.009,268165.0,4.0
2023-12-15 17:55:00,Pritam,Bulleya,292501,0Bz7dfqPY4JOGZO3O1j8Wh,0.552,0.769,2.0,-4.504,0.0,0.0465,0.497,0.0,0.112,0.702,86.957,348966.0,4.0
2023-12-15 17:59:00,Pritam,Tere Pyaar Mein,261210,2ZD4aIEepqZsdxPxLSuUhm,0.679,0.748,9.0,-5.487,0.0,0.054,0.111,0.0,0.183,0.406,118.945,265108.0,4.0
2023-12-15 18:00:00,Jasmine Sandlas,Illegal Weapon 2.0,42953,7CY0CmCpSglfUKCBOOiRfw,0.805,0.919,1.0,-1.294,1.0,0.0938,0.101,0.00343,0.0598,0.494,94.993,188606.0,4.0
2023-12-15 18:04:00,Vishal-Shekhar,"Besharam Rang (From ""Pathaan"")",251646,0CtZpaOhtzvLV3FfcsVpQo,0.773,0.795,8.0,-5.537,0.0,0.0412,0.0587,0.00237,0.154,0.649,115.997,258474.0,4.0
2023-12-15 18:08:00,Pritam,"Deva Deva (From ""Brahmastra"")",250298,0IGXY47K2ha3AHfX57wY1O,0.534,0.721,0.0,-7.636,1.0,0.0427,0.634,0.000877,0.1,0.439,112.062,279107.0,4.0
2023-12-15 18:12:00,Sanjay Leela Bhansali,Meri Jaan,235992,4iEGv5Ne6HuCkFCjzxdWQK,0.745,0.432,0.0,-8.092,0.0,0.0406,0.629,0.0,0.351,0.693,104.018,238103.0,4.0
2023-12-15 18:16:00,Sachin-Jigar,Apna Bana Le,253925,5bQ6oDLqvw8tywmnSmwEyL,0.586,0.562,9.0,-7.399,1.0,0.0267,0.803,5.52e-06,0.063,0.436,93.982,261702.0,4.0
2023-12-15 18:21:00,Arijit Singh,Kalank - Duet,293870,4cAPxxUgQXiuJu3QRBGMGr,0.58,0.555,10.0,-8.475,1.0,0.0352,0.557,3.29e-05,0.0957,0.491,117.973,311186.0,4.0
2023-12-15 18:24:00,Akhil,"Duniyaa (From ""Luka Chuppi"")",205113,2tjWCe2W7sgvS3C8NHcdtI,0.435,0.658,7.0,-5.949,0.0,0.0368,0.699,0.0,0.125,0.524,77.17,222501.0,4.0
2023-12-15 18:28:00,Pritam,Kabira,204417,4bD9z9qa4qg9BhryvYWB7c,0.59,0.555,2.0,-6.861,1.0,0.0271,0.481,0.0,0.192,0.191,84.027,223460.0,4.0
2023-12-15 18:28:00,A.R. Rahman,"Rait Zara Si (From ""Atrangi Re"")",32487,4uK0M8AI6gyFmyzUneQpbi,0.563,0.495,2.0,-10.272,1.0,0.0362,0.781,0.0,0.0837,0.244,125.998,291462.0,4.0
2023-12-15 18:33:00,Akhil Sachdeva,Tera Ban Jaunga,232779,3oWxFNsXstcancCR1wODR4,0.605,0.53,11.0,-6.346,1.0,0.0246,0.821,0.0,0.131,0.397,93.95,236437.0,4.0
2023-12-15 18:37:00,Tanishk Bagchi,Raataan Lambiyan,214611,2rOnSn2piaqLAlYjtfUBlY,0.72,0.63,10.0,-5.549,1.0,0.0413,0.615,0.0,0.108,0.512,81.009,230292.0,4.0
2023-12-15 18:41:00,Pritam,"O Bedardeya (From ""Tu Jhoothi Main Makkaar"")",256337,0czcoKJbJt08NqKrvSbbz7,0.582,0.418,7.0,-8.701,1.0,0.0288,0.794,0.0,0.109,0.243,112.909,313051.0,4.0
2023-12-15 18:44:00,Yohani,"Manike (From ""Thank God"")",194062,0zlGnseLGzRIBA0TJcb3Bo,0.551,0.578,1.0,-7.005,0.0,0.0732,0.522,0.0,0.073,0.509,106.772,197474.0,4.0
2023-12-15 18:47:00,Sachin-Jigar,"Nadiyon Paar (Let the Music Play Again) (From ""Roohi"")",151386,2PEo8JQ48mfEv8a2HLqDvt,0.875,0.846,7.0,-5.276,1.0,0.0716,0.137,1.15e-05,0.123,0.697,114.981,164046.0,4.0
2023-12-15 18:50:00,Pritam,"Bhool Bhulaiyaa 2 Title Track (From ""Bhool Bhulaiyaa 2"")",192155,2cbaCL38j8eUXBQjvLawET,0.857,0.893,0.0,-2.87,0.0,0.0422,0.0663,0.0,0.0335,0.845,108.022,211667.0,4.0
2023-12-15 18:52:00,A.R. Rahman,Param Sundari,157824,3KeMulXbLDJBQdY5PZbGEh,0.815,0.761,4.0,-7.162,0.0,0.144,0.192,0.0,0.0272,0.82,121.999,200219.0,4.0
2023-12-15 18:56:00,Tanishk Bagchi,"Tip Tip (From ""Sooryavanshi"")",247625,5zfRl79umXWvKoA7p4KEPa,0.709,0.929,5.0,-1.583,0.0,0.061,0.0431,0.00648,0.125,0.477,103.01,250288.0,4.0
2023-12-15 18:59:00,Guru Randhawa,Suit Suit,177564,2mwBSO58y92EYmEFpDfmS7,0.767,0.869,2.0,-3.381,0.0,0.0908,0.14,0.0,0.221,0.751,98.208,190132.0,4.0
2023-12-15 19:02:00,Sachet Tandon,"Psycho Saiyaan (From ""Saaho"")",161059,3ZjMdVOWxQ53FKrmkgCv95,0.785,0.722,10.0,-2.604,0.0,0.158,0.0363,4.24e-06,0.452,0.848,189.857,166461.0,4.0
2023-12-15 19:06:00,Meet Bros Anjjan,Chittiyaan Kalaiyaan,234004,6XjJXPP3UiGtAQpYkD01c0,0.793,0.887,7.0,-5.285,1.0,0.0954,0.0962,6.39e-05,0.623,0.602,100.007,246100.0,4.0
2023-12-15 19:11:00,Pritam,Radha,292165,5yYgGkyYJmmSwRp3caFplJ,0.693,0.896,7.0,-4.114,1.0,0.0682,0.31,0.0,0.195,0.854,126.995,301889.0,4.0
2023-12-15 19:15:00,Shreya Ghoshal,Nagada Sang Dhol,256144,5s9Kd33ExIhpe1JJSj5zLZ,0.743,0.921,3.0,-5.005,0.0,0.133,0.289,0.0064,0.0402,0.686,113.3,273256.0,3.0
2023-12-15 19:27:00,Pritam,Kamli,103746,2QY6SJXVnBFaqxOZhC1Fuu,0.619,0.925,7.0,-6.215,0.0,0.103,0.162,0.0,0.255,0.738,175.117,235102.0,4.0
2023-12-17 12:37:00,Pritam,Kamli,131585,2QY6SJXVnBFaqxOZhC1Fuu,0.619,0.925,7.0,-6.215,0.0,0.103,0.162,0.0,0.255,0.738,175.117,235102.0,4.0
2023-12-17 12:42:00,Anirudh Ravichander,Chaleya,195153,3xMHXmedL5Rvfxmiar9Ryv,0.575,0.845,0.0,-5.28,1.0,0.0852,0.393,0.0107,0.131,0.439,95.047,200374.0,4.0
2023-12-17 12:58:00,Arijit Singh,"Satranga (From ""ANIMAL"")",190986,3yHyiUDJdz02FZ6jfUbsmY,0.273,0.405,0.0,-5.81,1.0,0.0298,0.735,0.0,0.189,0.534,89.48,271169.0,3.0
2023-12-17 13:02:00,Pritam,"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")",272150,00ake6KfnzbZ2MaRLGqsyX,0.271,0.726,7.0,-6.504,1.0,0.0527,0.586,0.0,0.353,0.532,87.425,277500.0,4.0
2023-12-17 13:05:00,Varun Jain,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",175879,3UPesdwW261UnhOg03Coy7,0.733,0.402,7.0,-9.192,0.0,0.0313,0.52,0.0,0.105,0.792,107.089,55321.0,4.0
2023-12-17 13:08:00,Pritam,"What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")",207685,4QyX8CBSjcoq4iMZuvifyF,0.821,0.823,2.0,-5.455,1.0,0.1,0.235,0.0,0.207,0.479,107.953,213611.0,4.0
2023-12-17 13:12:00,Kanishk Seth,Rangisari,205111,3x9vShiP4hDhE94zvObYNS,0.524,0.758,10.0,-9.28,1.0,0.0538,0.27,0.13,0.106,0.319,140.012,223271.0,4.0
2023-12-17 13:15:00,Pritam,"Pyaar Hota Kayi Baar Hai (From ""Tu Jhoothi Main Makkaar"")",197639,2vPrBucKCfKmafHhSfJ2pt,0.772,0.767,0.0,-4.792,1.0,0.0381,0.138,0.0,0.557,0.866,122.024,216271.0,4.0
2023-12-17 13:18:00,Vishal-Shekhar,Jhoome Jo Pathaan,190722,6FAYpZ4jve8vpvTwUvjK6H,0.817,0.738,7.0,-7.639,1.0,0.0748,0.0964,0.0,0.331,0.616,104.964,208164.0,4.0
2023-12-17 13:21:00,Prem & Hardeep,Kala Chashma,157836,6mdLX10dvBb7rGYbMXpKzz,0.801,0.856,0.0,-4.233,1.0,0.065,0.0984,7.24e-05,0.228,0.919,106.029,187006.0,4.0
2023-12-17 13:25:00,Arijit Singh,Sooraj Dooba Hain,257923,48pyUxg9RYuwie5M9R7qRn,0.616,0.75,2.0,-4.629,1.0,0.0594,0.172,0.0,0.137,0.434,128.051,264854.0,4.0
2023-12-17 13:30:00,Vishal-Shekhar,"Ghungroo (From ""War"")",281676,0WdbnNKO0Jt4BZACSDQh44,0.695,0.727,6.0,-6.274,0.0,0.0323,0.0744,0.000175,0.533,0.864,118.034,302935.0,4.0
2023-12-17 13:33:00,Pritam,"Leke Prabhu Ka Naam (From ""Tiger 3"")",204231,66v97IvccVkHt40FIOq1LH,0.715,0.887,4.0,-7.103,1.0,0.0542,0.299,3.94e-06,0.289,0.909,115.982,215388.0,4.0
2023-12-17 13:45:00,Pritam,"Kesariya (From ""Brahmastra"")",79515,6VBhH7CyP56BXjp8VsDFPZ,0.577,0.574,0.0,-6.525,1.0,0.0278,0.572,0.0,0.1,0.436,94.009,268165.0,4.0
2023-12-20 04:33:00,Anuv Jain,Gul,77840,6ivemTXTn27PwVjtd0oqDs,0.6,0.294,6.0,-12.301,1.0,0.0292,0.871,8.66e-05,0.102,0.342,86.97,217250.0,4.0
2023-12-20 04:42:00,Anuv Jain,Gul,139431,6ivemTXTn27PwVjtd0oqDs,0.6,0.294,6.0,-12.301,1.0,0.0292,0.871,8.66e-05,0.102,0.342,86.97,217250.0,4.0
2023-12-20 04:46:00,Suzonn,Farq hai,184090,6MZyrnqwsLnrWY5Gk0AyXg,0.8,0.209,4.0,-12.652,1.0,0.0408,0.865,4.11e-05,0.252,0.74,87.972,184091.0,4.0
2023-12-20 04:50:00,Anuv Jain,Baarishein,207312,3WLJ7D5kh44K5eJ1NqZQ6W,0.476,0.124,2.0,-9.463,1.0,0.0443,0.927,0.0,0.0972,0.19,94.299,207312.0,4.0
2023-12-23 07:49:00,Anuv Jain,Husn,217894,0TL0LFcwIBF5eX7arDIKxY,0.527,0.376,5.0,-9.974,1.0,0.0298,0.682,0.0,0.142,0.24,151.928,217895.0,4.0
2023-12-23 07:53:00,Prateek Kuhad,Mulaqat,246519,7uZLUFqPgGqwzD5rzOl8Sa,0.717,0.182,4.0,-13.629,1.0,0.0355,0.736,0.000248,0.0746,0.232,81.99,246520.0,4.0
2023-12-23 07:56:00,Suzonn,Farq hai,184090,6MZyrnqwsLnrWY5Gk0AyXg,0.8,0.209,4.0,-12.652,1.0,0.0408,0.865,4.11e-05,0.252,0.74,87.972,184091.0,4.0
2023-12-23 07:57:00,Anubha Bajaj,Lamhey,63184,5Z2GQ0eBKoatNYqbGayihP,0.571,0.395,2.0,-10.502,1.0,0.0372,0.601,0.000247,0.255,0.631,173.998,148967.0,4.0
2023-12-23 08:00:00,Prateek Kuhad,Co2,163653,3hB9lDLyAClYVZivMMl20N,0.533,0.678,1.0,-5.244,1.0,0.0256,0.663,0.0,0.145,0.683,80.96,163653.0,4.0
2023-12-23 08:02:00,Aditya Bhardwaj,Bye,174285,0PGU5mcLncBYE8yuVpSwqA,0.571,0.814,6.0,-7.515,1.0,0.121,0.0433,8.73e-05,0.0762,0.461,168.064,174286.0,4.0
2023-12-23 08:28:00,The Local Train,Choo Lo,144340,0rlLBWFFTQiOWi963SH9bb,0.512,0.695,4.0,-6.349,1.0,0.0271,0.0265,0.00815,0.146,0.351,145.956,233630.0,4.0
2023-12-23 10:00:00,Vishal-Shekhar,Jaane Kyun,36044,7FA6MN0Pm4cJToenMj4EK8,0.779,0.759,8.0,-8.032,0.0,0.0481,0.119,0.000756,0.283,0.967,124.912,173045.0,4.0
2023-12-23 10:04:00,Joi Barua,Dil Dhadakne Do,51042,46elU7IBKWf55D5sjHGqO7,0.778,0.599,2.0,-4.758,1.0,0.032,0.0705,0.0,0.59,0.949,116.951,230319.0,4.0
